(29.912932, -82.406138), 
(29.912883, -82.406087), 
(29.912845, -82.40605), 
(29.912796, -82.406025), 
(29.912724, -82.406012), 
(29.912663, -82.406018), 
(29.912586, -82.406006), 
(29.912503, -82.405967), 
(29.912432, -82.405911), 
(29.91236, -82.405848), 
(29.912323, -82.405791), 
(29.912267, -82.40576), 
(29.912213, -82.40576), 
(29.912128, -82.405791), 
(29.912035, -82.405835), 
(29.911959, -82.405866), 
(29.911887, -82.40586), 
(29.911783, -82.405829), 
(29.911723, -82.405779), 
(29.911678, -82.405684), 
(29.91163, -82.405608), 
(29.91157, -82.405564), 
(29.911475, -82.405532), 
(29.911398, -82.405513), 
(29.911204, -82.40552), 
(29.911118, -82.405564), 
