(28.533577, -80.933258), 
(28.533746, -80.933077), 
(28.533852, -80.933009), 
(28.534863, -80.932616), 
(28.535271, -80.932404), 
(28.535409, -80.932261), 
(28.535436, -80.932186), 
(28.535452, -80.932024), 
(28.535386, -80.931818), 
(28.535325, -80.931713), 
(28.535244, -80.931619), 
(28.535106, -80.931389), 
(28.534896, -80.931121), 
(28.534765, -80.930953), 
(28.534083, -80.930205), 
(28.533819, -80.929856), 
(28.533548, -80.929582), 
(28.533158, -80.929089), 
(28.532943, -80.928703), 
(28.532866, -80.928479), 
(28.5328, -80.928105), 
(28.532669, -80.926821), 
(28.532727, -80.926155), 
(28.532821, -80.925625), 
(28.532886, -80.925002), 
(28.532897, -80.924566), 
(28.532888, -80.924111), 
(28.532839, -80.923793), 
(28.532685, -80.923469), 
(28.532459, -80.923258), 
(28.532116, -80.923126), 
(28.531511, -80.922983), 
(28.531297, -80.922871), 
(28.531177, -80.922834), 
(28.53094, -80.922684), 
(28.530504, -80.922503), 
(28.529712, -80.9219), 
(28.529425, -80.921632), 
(28.529134, -80.921395), 
(28.529007, -80.92132), 
(28.528231, -80.920741), 
(28.527721, -80.920442), 
(28.527477, -80.920367), 
(28.527319, -80.920367), 
(28.527224, -80.920398), 
(28.527098, -80.920492), 
(28.526723, -80.920859), 
(28.52657, -80.920959), 
(28.526345, -80.921034), 
(28.526146, -80.921047), 
(28.525981, -80.921028), 
(28.52564, -80.920891), 
(28.525101, -80.920536), 
(28.52497, -80.920436), 
(28.524618, -80.920112), 
(28.524236, -80.919713), 
(28.52368, -80.918792), 
(28.52356, -80.918499), 
(28.523466, -80.918343), 
(28.523093, -80.917533), 
(28.522928, -80.916867), 
(28.522894, -80.916542), 
(28.522932, -80.916206), 
(28.523015, -80.915913), 
(28.52313, -80.915658), 
(28.523274, -80.915408), 
(28.52352, -80.914599), 
(28.523542, -80.914437), 
(28.523664, -80.914088), 
(28.523774, -80.913589), 
(28.523812, -80.913203), 
(28.523972, -80.91301), 
(28.524306, -80.912716), 
(28.524741, -80.91248), 
(28.524764, -80.912442), 
(28.524753, -80.912199), 
(28.524653, -80.911788), 
(28.524533, -80.911483), 
(28.52433, -80.911147), 
(28.52412, -80.910916), 
(28.52384, -80.910692), 
(28.523603, -80.910586), 
(28.523409, -80.910543), 
(28.523282, -80.910549), 
(28.523118, -80.910642), 
(28.523064, -80.910717), 
(28.523019, -80.910811), 
(28.522976, -80.910985), 
(28.523026, -80.911259), 
